2.50E-05	3.93E-05	3.96E-05	1.81E-05	2.74E-05	2.06E-05	2.05E-05
3.69E-05	3.74E-05	2.33E-05	7.71E-06	1.83E-05	1.50E-05	1.67E-05
3.43E-05	4.91E-05	1.62E-05	1.73E-05	1.24E-05	1.36E-05	1.53E-05
2.92E-05	2.12E-05	2.69E-05	2.22E-05	1.57E-05	9.71E-06	2.54E-05
6.57E-05	3.11E-05	3.84E-05	1.76E-05	1.56E-05	1.40E-05	1.35E-05
7.08E-05	2.29E-05	1.89E-05	1.76E-05	9.54E-06	8.24E-06	8.51E-06
