1.96E-04	3.99E-05	8.15E-05	1.90E-05	2.97E-05	3.50E-05	1.31E-05
7.92E-05	6.60E-05	2.81E-05	2.94E-05	2.17E-05	1.76e-05	1.60E-05
1.48E-05	4.88E-05	1.42E-05	1.64E-05	1.33E-05	1.15E-05	8.37E-06
9.78E-05	2.61E-05	2.76E-05	1.16E-05	2.41E-05	9.76E-06	1.03E-05
6.02E-05	4.50E-05	2.95E-05	2.66E-05	7.31E-06	1.27E-05	1.21E-05
5.82E-05	2.44E-05	1.57E-05	8.30E-06	1.66E-05	1.00E-05	8.61E-06
