3.37E-05	4.35E-05	3.89E-05	2.13E-05	2.86E-05	2.24E-05	1.91E-05
5.55E-05	4.04E-05	3.33E-05	8.45E-06	2.13E-05	1.70E-05	1.86E-05
4.98E-05	5.46E-05	1.93E-05	2.19E-05	1.43E-05	1.34E-05	1.68E-05
3.45E-05	2.93E-05	3.68E-05	2.89E-05	1.73E-05	1.02E-05	2.79E-05
7.60E-05	3.85E-05	4.19E-05	2.27E-05	1.63E-05	1.62E-05	1.45E-05
8.14E-05	2.45E-05	2.21E-05	1.77E-05	1.13E-05	8.86E-06	8.71E-06
