0.00231411	0.00376184	0.00342521	0.00212269	0.00317957	0.0020784	0.00291318
0.00310788	0.00311553	0.0026792	0.000694546	0.00183926	0.00188579	0.00233087
0.00340747	0.00321964	0.00161831	0.00193097	0.00129905	0.00158545	0.00197598
0.00231176	0.00277493	0.00207192	0.00245511	0.00188995	0.00157116	0.00234283
0.00574899	0.00303788	0.00324282	0.00215482	0.00182853	0.00185898	0.00172287
0.00538864	0.00268076	0.00219306	0.00243052	0.00151662	0.000975271	0.000944792
